SC_project_short_code,SiteID,SampleSeason,SamplingSeasonCode,Year,SeasonSeq,TargetSpecies,TransectNumber,SixLetterCode,PctEncountered,Qualifier,MethodCode
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,2,OTHRED,4,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,2,PHRCAL,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,2,PHYOVE,55,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,2,PHYUND,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,2,ROCK,2,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,2,SAND,2,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,2,SARMUT,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,2,TAR,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,2,UNIDEN,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,2,ZONSPP,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,ANTELE,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,ARTCOR,2,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,BARNAC,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,CHOCAN,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,COLPER,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,CRUCOR,1,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,DICPAC,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,EGRMEN,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,EISARB,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,FILRED,1,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,GASSUB,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,GELSPP,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,HALCYS,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,MYTCAL,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,NONCRU,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,OTHBRO,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,OTHGRE,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,OTHINV,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,OTHPLA,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,OTHRED,3,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,PHRCAL,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,PHYOVE,87,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,PHYUND,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,ROCK,2,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,SAND,4,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,SARMUT,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,TAR,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,UNIDEN,0,,T100
SC_Rocky_It,ALEG,89,SP03,2003,1,phyllospadix,3,ZONSPP,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,ANTELE,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,ARTCOR,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,BARNAC,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,CHOCAN,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,COLPER,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,CRUCOR,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,DICPAC,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,EGRMEN,49,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,EISARB,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,FILRED,3,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,GASSUB,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,GELSPP,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,HALCYS,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,MYTCAL,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,NONCRU,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,OTHBRO,1,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,OTHGRE,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,OTHINV,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,OTHPLA,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,OTHRED,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,OTHSUB,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,PHRCAL,0,,T100
SC_Rocky_It,ALEG,91,FA03,2003,3,phyllospadix,1,PHYOVE,46,,T100
